0.078650, 0.021253, 0.006421, 0.009529, 0.007182, 0.006453, 0.006453,
0.106918, 0.020494, 0.002573, 0.003550, 0.001942, 0.001188, 0.000910,
0.051986, 0.008700, 0.003091, 0.001512, 0.000724, 0.000375, 0.000375,
