0.152136, 0.039515, 0.004821, 0.013200, 0.006619, 0.004389, 0.004389,
0.046090, 0.004220, 0.000701, 0.000575, 0.000533, 0.000522, 0.000522,
0.045087, 0.004947, 0.000872, 0.000252, 0.000252, 0.000252, 0.000252, 
