0.033707, 0.009140, 0.006726, 0.006760, 0.006746, 0.006746, 0.006746, 
0.029687, 0.003377, 0.000840, 0.000298, 0.000352, 0.000288, 0.000268,
0.029459, 0.003016, 0.001093, 0.000419, 0.000268, 0.000268, 0.000268,
