0.094856, 0.020277, 0.003552, 0.005939, 0.004415, 0.004222, 0.004240,
0.186127, 0.033512, 0.003984, 0.004093, 0.002029, 0.001116, 0.000779,
0.090764, 0.015262, 0.005347, 0.002666, 0.001328, 0.000675, 0.000472,
