0.152136, 0.039515, 0.004821, 0.013200, 0.006619, 0.004389, 0.004165,
0.094856, 0.020277, 0.003552, 0.005939, 0.004415, 0.004222, 0.004223, 
0.033707, 0.009140, 0.006726, 0.006760, 0.006746, 0.006745, 0.006745,
